--------------------------------
Started at UT 2015y008d03h51m25s
Elapsed      Time Interval
Time / s          / s
--------------------------------
625597      8.465598782e-01
625658      8.465598757e-01
625719      8.465598797e-01
625780      8.465598762e-01
625841      8.465598752e-01
625902      8.465598747e-01
625963      8.465598757e-01
626024      8.465598727e-01
626085      8.465598797e-01
626146      8.465598752e-01
626207      8.465598737e-01
626268      8.465598682e-01
626329      8.465598752e-01
626390      8.465598742e-01
626451      8.465598732e-01
626512      8.465598777e-01
626573      8.465598787e-01
626634      8.465598827e-01
626695      8.465598687e-01
626756      8.465598752e-01
626817      8.465598752e-01
626878      8.465598707e-01
626939      8.465598737e-01
627000      8.465598627e-01
627061      8.465598607e-01
627122      8.465598637e-01
627183      8.465598657e-01
627244      8.465598662e-01
627305      8.465598662e-01
627366      8.465598617e-01
627427      8.465598652e-01
627488      8.465598667e-01
627549      8.465598672e-01
627610      8.465598697e-01
627671      8.465598697e-01
627732      8.465598687e-01
627793      8.465598737e-01
627854      8.465598682e-01
627915      8.465598717e-01
627976      8.465598677e-01
628037      8.465598687e-01
628098      8.465598672e-01
628159      8.465598692e-01
628220      8.465598652e-01
628281      8.465598672e-01
628342      8.465598672e-01
628403      8.465598707e-01
628464      8.465598657e-01
628525      8.465598612e-01
628586      8.465598632e-01
628647      8.465598657e-01
628708      8.465598687e-01
628769      8.465598697e-01
628830      8.465598707e-01
628891      8.465598692e-01
628952      8.465598707e-01
629013      8.465598692e-01
629074      8.465598697e-01
629135      8.465598752e-01
629196      8.465598717e-01
629257      8.465598712e-01
629318      8.465598707e-01
629379      8.465598667e-01
629440      8.465598662e-01
629501      8.465598642e-01
629562      8.465598657e-01
629623      8.465598652e-01
629684      8.465598652e-01
629745      8.465598647e-01
629806      8.465598702e-01
629867      8.465598702e-01
629928      8.465598707e-01
629989      8.465598732e-01
630050      8.465598647e-01
630111      8.465598682e-01
630172      8.465598687e-01
630233      8.465598597e-01
630294      8.465598742e-01
630355      8.465598737e-01
630416      8.465598682e-01
630477      8.465598657e-01
630538      8.465598707e-01
630599      8.465598722e-01
630660      8.465598687e-01
630721      8.465598652e-01
630782      8.465598637e-01
630843      8.465598672e-01
630904      8.465598682e-01
630965      8.465598692e-01
631026      8.465598657e-01
631087      8.465598622e-01
631148      8.465598582e-01
631209      8.465598592e-01
631270      8.465598592e-01
631331      8.465598627e-01
631392      8.465598627e-01
631453      8.465598627e-01
631514      8.465598637e-01
631575      8.465598687e-01
631636      8.465598647e-01
631697      8.465598667e-01
631758      8.465598652e-01
631819      8.465598577e-01
631880      8.465598582e-01
631941      8.465598617e-01
632002      8.465598572e-01
632063      8.465598607e-01
632124      8.465598557e-01
632185      8.465598557e-01
632246      8.465598587e-01
632307      8.465598577e-01
632368      8.465598597e-01
632429      8.465598557e-01
632490      8.465598597e-01
632551      8.465598577e-01
632612      8.465598587e-01
632673      8.465598517e-01
632734      8.465598517e-01
632795      8.465598557e-01
632856      8.465598492e-01
632917      8.465598562e-01
632978      8.465598512e-01
633039      8.465598557e-01
633100      8.465598552e-01
633161      8.465598542e-01
633222      8.465598542e-01
633283      8.465598572e-01
633344      8.465598562e-01
633405      8.465598577e-01
633466      8.465598547e-01
633527      8.465598487e-01
633588      8.465598522e-01
633649      8.465598532e-01
633710      8.465598532e-01
633771      8.465598577e-01
633832      8.465598512e-01
633893      8.465598552e-01
633954      8.465598592e-01
634015      8.465598527e-01
634076      8.465598512e-01
634137      8.465598537e-01
634198      8.465598522e-01
634259      8.465598507e-01
634320      8.465598542e-01
634381      8.465598477e-01
634442      8.465598492e-01
634503      8.465598457e-01
634564      8.465598522e-01
634625      8.465598512e-01
634686      8.465598507e-01
634747      8.465598517e-01
634808      8.465598472e-01
634869      8.465598492e-01
634930      8.465598452e-01
634991      8.465598472e-01
635052      8.465598522e-01
635113      8.465598522e-01
635174      8.465598567e-01
635235      8.465598487e-01
635296      8.465598487e-01
635357      8.465598487e-01
635418      8.465598487e-01
635479      8.465598487e-01
635540      8.465598482e-01
635601      8.465598487e-01
635662      8.465598487e-01
635723      8.465598457e-01
635784      8.465598472e-01
635845      8.465598452e-01
635906      8.465598477e-01
635967      8.465598477e-01
636028      8.465598517e-01
636089      8.465598517e-01
636150      8.465598507e-01
636211      8.465598482e-01
636272      8.465598497e-01
636333      8.465598457e-01
636394      8.465598477e-01
636455      8.465598492e-01
636516      8.465598507e-01
636577      8.465598417e-01
636638      8.465598402e-01
636699      8.465598377e-01
636760      8.465598497e-01
636821      8.465598512e-01
636882      8.465598457e-01
636943      8.465598477e-01
637004      8.465598492e-01
637065      8.465598532e-01
637126      8.465598457e-01
637187      8.465598427e-01
637248      8.465598342e-01
637309      8.465598447e-01
637370      8.465598352e-01
637431      8.465598372e-01
637492      8.465598482e-01
637553      8.465598442e-01
637614      8.465598387e-01
637675      8.465598377e-01
637736      8.465598367e-01
637797      8.465598472e-01
637858      8.465598477e-01
637919      8.465598357e-01
637980      8.465598422e-01
638041      8.465598432e-01
638102      8.465598437e-01
638163      8.465598417e-01
638224      8.465598432e-01
638285      8.465598422e-01
638346      8.465598447e-01
638407      8.465598442e-01
638468      8.465598357e-01
638529      8.465598402e-01
638590      8.465598407e-01
638651      8.465598422e-01
638712      8.465598422e-01
638773      8.465598457e-01
638834      8.465598427e-01
638895      8.465598417e-01
638956      8.465598402e-01
639017      8.465598352e-01
639078      8.465598387e-01
639139      8.465598397e-01
639200      8.465598407e-01
639261      8.465598397e-01
639322      8.465598362e-01
639383      8.465598362e-01
639444      8.465598382e-01
639505      8.465598427e-01
639566      8.465598417e-01
639627      8.465598382e-01
639688      8.465598397e-01
639749      8.465598397e-01
639810      8.465598392e-01
639871      8.465598402e-01
639932      8.465598407e-01
639993      8.465598352e-01
640054      8.465598367e-01
640115      8.465598352e-01
640176      8.465598442e-01
640237      8.465598387e-01
640298      8.465598362e-01
640359      8.465598377e-01
640420      8.465598407e-01
640481      8.465598437e-01
640542      8.465598437e-01
640603      8.465598442e-01
640664      8.465598417e-01
640725      8.465598362e-01
640786      8.465598402e-01
640847      8.465598417e-01
640908      8.465598387e-01
640969      8.465598357e-01
641030      8.465598397e-01
641091      8.465598447e-01
641152      8.465598452e-01
641213      8.465598412e-01
641274      8.465598427e-01
641335      8.465598412e-01
641396      8.465598377e-01
641457      8.465598427e-01
641518      8.465598402e-01
641579      8.465598387e-01
641640      8.465598387e-01
641701      8.465598392e-01
641762      8.465598352e-01
641823      8.465598352e-01
641884      8.465598332e-01
641945      8.465598382e-01
642006      8.465598332e-01
642067      8.465598352e-01
642128      8.465598292e-01
642189      8.465598347e-01
642250      8.465598332e-01
642311      8.465598312e-01
642372      8.465598377e-01
642433      8.465598377e-01
642494      8.465598312e-01
642555      8.465598322e-01
642616      8.465598272e-01
642677      8.465598317e-01
642738      8.465598347e-01
642799      8.465598352e-01
642860      8.465598282e-01
642921      8.465598332e-01
642982      8.465598332e-01
643043      8.465598327e-01
643104      8.465598322e-01
643165      8.465598327e-01
643226      8.465598342e-01
643287      8.465598332e-01
643348      8.465598277e-01
643409      8.465598192e-01
643470      8.465598207e-01
643531      8.465598217e-01
643592      8.465598302e-01
643653      8.465598322e-01
643714      8.465598257e-01
643775      8.465598407e-01
643836      8.465598352e-01
643897      8.465598312e-01
643958      8.465598272e-01
644019      8.465598297e-01
644080      8.465598312e-01
644141      8.465598092e-01
644202      8.465598367e-01
644263      8.465598397e-01
644324      8.465598337e-01
644385      8.465598097e-01
644446      8.465598302e-01
644507      8.465598352e-01
644568      8.465598287e-01
644629      8.465598272e-01
644690      8.465598267e-01
644751      8.465598237e-01
644812      8.465598262e-01
644873      8.465598292e-01
644934      8.465598297e-01
644995      8.465598272e-01
645056      8.465598317e-01
645117      8.465598317e-01
645178      8.465598262e-01
645239      8.465598317e-01
645300      8.465598272e-01
645361      8.465598292e-01
645422      8.465598272e-01
645483      8.465598312e-01
645544      8.465598292e-01
645605      8.465598302e-01
645666      8.465598282e-01
645727      8.465598247e-01
645788      8.465598207e-01
645849      8.465598182e-01
645910      8.465598162e-01
645971      8.465598157e-01
646032      8.465598142e-01
646093      8.465598197e-01
646154      8.465598212e-01
646215      8.465598207e-01
646276      8.465598212e-01
646337      8.465598187e-01
646398      8.465598207e-01
646459      8.465598202e-01
646520      8.465598312e-01
646581      8.465598242e-01
646642      8.465598197e-01
646703      8.465598162e-01
646764      8.465598192e-01
646825      8.465598247e-01
646886      8.465598187e-01
646947      8.465598207e-01
647008      8.465598212e-01
647069      8.465598222e-01
647130      8.465598187e-01
647191      8.465598197e-01
647252      8.465598172e-01
647313      8.465598132e-01
647374      8.465598122e-01
647435      8.465598097e-01
647496      8.465598107e-01
647557      8.465598112e-01
647618      8.465598107e-01
647679      8.465598107e-01
647740      8.465598092e-01
647801      8.465598072e-01
647862      8.465598077e-01
647923      8.465598072e-01
647984      8.465598112e-01
648045      8.465598162e-01
648106      8.465598147e-01
648167      8.465598132e-01
648228      8.465598112e-01
648289      8.465598097e-01
648350      8.465598127e-01
648411      8.465598117e-01
648472      8.465598102e-01
648533      8.465598082e-01
648594      8.465598147e-01
648655      8.465598157e-01
648716      8.465598112e-01
648777      8.465598137e-01
648838      8.465598127e-01
648899      8.465598082e-01
648960      8.465598117e-01
649021      8.465598082e-01
649082      8.465598062e-01
649143      8.465598077e-01
649204      8.465598062e-01
649265      8.465598077e-01
649326      8.465598072e-01
649387      8.465598072e-01
649448      8.465598057e-01
649509      8.465598042e-01
649570      8.465597972e-01
649631      8.465598057e-01
649692      8.465598032e-01
649753      8.465597997e-01
649814      8.465598022e-01
649875      8.465598042e-01
649936      8.465598042e-01
649997      8.465598012e-01
650058      8.465598002e-01
650119      8.465597987e-01
650180      8.465597992e-01
650241      8.465598017e-01
650302      8.465598002e-01
650363      8.465598022e-01
650424      8.465598077e-01
650485      8.465598012e-01
650546      8.465597987e-01
650607      8.465597967e-01
650668      8.465598017e-01
650729      8.465597967e-01
650790      8.465597992e-01
650851      8.465597977e-01
650912      8.465597967e-01
650973      8.465597997e-01
651034      8.465598002e-01
651095      8.465597997e-01
651156      8.465597932e-01
651217      8.465597972e-01
651278      8.465597962e-01
651339      8.465597967e-01
651400      8.465597912e-01
651461      8.465597947e-01
651522      8.465597967e-01
651583      8.465597977e-01
651644      8.465597967e-01
651705      8.465597962e-01
651766      8.465597947e-01
651827      8.465597912e-01
651888      8.465597937e-01
651949      8.465597942e-01
652010      8.465597907e-01
652071      8.465597912e-01
652132      8.465597912e-01
652193      8.465597912e-01
652254      8.465597942e-01
652315      8.465597937e-01
652376      8.465597952e-01
652437      8.465597962e-01
652498      8.465597957e-01
652559      8.465597967e-01
652620      8.465598017e-01
652681      8.465598002e-01
652742      8.465597997e-01
652803      8.465597967e-01
652864      8.465597957e-01
652925      8.465597957e-01
652986      8.465598002e-01
653047      8.465597962e-01
653108      8.465597962e-01
653169      8.465597952e-01
653230      8.465597947e-01
653291      8.465597952e-01
653352      8.465597922e-01
653413      8.465597972e-01
653474      8.465597947e-01
653535      8.465597957e-01
653596      8.465597902e-01
653657      8.465597862e-01
653718      8.465597857e-01
653779      8.465597842e-01
653840      8.465597832e-01
653901      8.465597892e-01
653962      8.465597807e-01
654023      8.465597837e-01
654084      8.465597782e-01
654145      8.465597777e-01
654206      8.465597852e-01
654267      8.465597847e-01
654328      8.465597857e-01
654389      8.465597852e-01
654450      8.465597822e-01
654511      8.465597812e-01
654572      8.465597837e-01
654633      8.465597852e-01
654694      8.465597797e-01
654755      8.465597802e-01
654816      8.465597832e-01
654877      8.465597852e-01
654938      8.465597852e-01
654999      8.465597857e-01
655060      8.465597857e-01
655121      8.465597807e-01
655182      8.465597807e-01
655243      8.465597827e-01
655304      8.465597807e-01
655365      8.465597812e-01
655426      8.465597812e-01
655487      8.465597877e-01
655548      8.465597862e-01
655609      8.465597877e-01
655670      8.465597862e-01
655731      8.465597827e-01
655792      8.465597807e-01
655853      8.465597857e-01
655914      8.465597862e-01
655975      8.465597872e-01
656036      8.465597852e-01
656097      8.465597797e-01
656158      8.465597782e-01
656219      8.465597782e-01
656280      8.465597762e-01
656341      8.465597787e-01
656402      8.465597792e-01
656463      8.465597827e-01
656524      8.465597812e-01
656585      8.465597782e-01
656646      8.465597772e-01
656707      8.465597797e-01
656768      8.465597787e-01
656829      8.465597832e-01
656890      8.465597787e-01
656951      8.465597792e-01
657012      8.465597797e-01
657073      8.465597767e-01
657134      8.465597747e-01
657195      8.465597797e-01
657256      8.465597817e-01
657317      8.465597887e-01
657378      8.465597882e-01
657439      8.465597812e-01
657500      8.465597822e-01
657561      8.465597797e-01
657622      8.465597817e-01
657683      8.465597782e-01
657744      8.465597782e-01
657805      8.465597867e-01
657866      8.465597782e-01
657927      8.465597772e-01
657988      8.465597752e-01
658049      8.465597762e-01
658110      8.465597812e-01
658171      8.465597777e-01
658232      8.465597792e-01
658293      8.465597832e-01
658354      8.465597782e-01
658415      8.465597832e-01
658476      8.465597837e-01
658537      8.465597802e-01
658598      8.465597792e-01
658659      8.465597797e-01
658720      8.465597757e-01
658781      8.465597747e-01
658842      8.465597702e-01
658903      8.465597727e-01
658964      8.465597737e-01
659025      8.465597767e-01
659086      8.465597747e-01
659147      8.465597727e-01
659208      8.465597747e-01
659269      8.465597797e-01
659330      8.465597757e-01
659391      8.465597757e-01
659452      8.465597757e-01
659513      8.465597757e-01
659574      8.465597757e-01
659635      8.465597757e-01
659696      8.465597752e-01
659757      8.465597742e-01
659818      8.465597742e-01
659879      8.465597727e-01
659940      8.465597787e-01
660001      8.465597737e-01
660062      8.465597732e-01
660123      8.465597737e-01
660184      8.465597707e-01
660245      8.465597747e-01
660306      8.465597707e-01
660367      8.465597777e-01
660428      8.465597672e-01
660489      8.465597682e-01
660550      8.465597742e-01
660611      8.465597697e-01
660672      8.465597617e-01
660733      8.465597682e-01
660794      8.465597647e-01
660855      8.465597702e-01
660916      8.465597717e-01
660977      8.465597717e-01
661038      8.465597687e-01
661099      8.465597857e-01
661160      8.465597757e-01
661221      8.465597742e-01
661282      8.465597797e-01
661343      8.465597812e-01
661404      8.465597762e-01
661465      8.465597742e-01
661526      8.465597772e-01
661587      8.465597782e-01
661648      8.465597742e-01
661709      8.465597717e-01
661770      8.465597672e-01
661831      8.465597737e-01
661892      8.465597752e-01
661953      8.465597717e-01
662014      8.465597782e-01
662075      8.465597762e-01
662136      8.465597727e-01
662197      8.465597732e-01
662258      8.465597697e-01
662319      8.465597747e-01
662380      8.465597737e-01
662441      8.465597702e-01
662502      8.465597702e-01
662563      8.465597672e-01
662624      8.465597712e-01
662685      8.465597762e-01
662746      8.465597712e-01
662807      8.465597732e-01
662868      8.465597702e-01
662929      8.465597662e-01
662990      8.465597667e-01
663051      8.465597667e-01
663112      8.465597657e-01
663173      8.465597622e-01
663234      8.465597602e-01
663295      8.465597647e-01
663356      8.465597717e-01
663417      8.465597617e-01
663478      8.465597652e-01
663539      8.465597632e-01
663600      8.465597642e-01
663661      8.465597682e-01
663722      8.465597647e-01
663783      8.465597642e-01
663844      8.465597602e-01
663905      8.465597587e-01
663966      8.465597507e-01
664027      8.465597522e-01
664088      8.465597487e-01
664149      8.465597502e-01
664210      8.465597507e-01
664271      8.465597437e-01
664332      8.465597537e-01
664393      8.465597547e-01
664454      8.465597542e-01
664515      8.465597637e-01
664576      8.465597672e-01
664637      8.465597657e-01
664698      8.465597637e-01
664759      8.465597642e-01
664820      8.465597622e-01
664881      8.465597612e-01
664942      8.465597637e-01
665003      8.465597627e-01
665064      8.465597617e-01
665125      8.465597612e-01
665186      8.465597582e-01
665247      8.465597587e-01
665308      8.465597552e-01
665369      8.465597542e-01
665430      8.465597527e-01
665491      8.465597567e-01
665552      8.465597547e-01
665613      8.465597532e-01
665674      8.465597497e-01
665735      8.465597557e-01
665796      8.465597552e-01
665857      8.465597732e-01
665918      8.465597757e-01
665979      8.465597732e-01
666040      8.465597752e-01
666101      8.465597712e-01
666162      8.465597752e-01
666223      8.465597697e-01
666284      8.465597727e-01
666345      8.465597712e-01
666406      8.465597712e-01
666467      8.465597667e-01
666528      8.465597722e-01
666589      8.465597542e-01
666650      8.465597662e-01
666711      8.465597562e-01
666772      8.465597562e-01
666833      8.465597597e-01
666894      8.465597537e-01
666955      8.465597612e-01
667016      8.465597557e-01
667077      8.465597552e-01
667138      8.465597507e-01
667199      8.465597502e-01
667260      8.465597527e-01
667321      8.465597497e-01
667382      8.465597667e-01
667443      8.465597647e-01
667504      8.465597542e-01
667565      8.465597652e-01
667626      8.465597637e-01
667687      8.465597637e-01
667748      8.465597592e-01
667809      8.465597477e-01
667870      8.465597622e-01
667931      8.465597717e-01
667992      8.465597647e-01
668053      8.465597467e-01
668114      8.465597517e-01
668175      8.465597502e-01
668236      8.465597582e-01
668297      8.465597567e-01
668358      8.465597477e-01
668419      8.465597562e-01
668480      8.465597552e-01
668541      8.465597642e-01
668602      8.465597512e-01
668663      8.465597582e-01
668724      8.465597577e-01
668785      8.465597517e-01
668846      8.465597752e-01
668907      8.465597597e-01
668968      8.465597607e-01
669029      8.465597522e-01
669090      8.465597487e-01
669151      8.465597472e-01
669212      8.465597552e-01
669273      8.465597507e-01
669334      8.465597537e-01
669395      8.465597557e-01
669456      8.465597632e-01
669517      8.465597622e-01
669578      8.465597582e-01
669639      8.465597427e-01
669700      8.465597457e-01
669761      8.465597497e-01
669822      8.465597477e-01
669883      8.465597552e-01
669944      8.465597427e-01
670005      8.465597472e-01
670066      8.465597422e-01
670127      8.465597372e-01
670188      8.465597392e-01
670249      8.465597382e-01
670310      8.465597392e-01
670371      8.465597402e-01
670432      8.465597427e-01
670493      8.465597447e-01
670554      8.465597467e-01
670615      8.465597502e-01
670676      8.465597537e-01
670737      8.465597567e-01
670798      8.465597557e-01
670859      8.465597542e-01
670920      8.465597512e-01
670981      8.465597522e-01
671042      8.465597537e-01
671103      8.465597492e-01
671164      8.465597482e-01
671225      8.465597522e-01
671286      8.465597472e-01
671347      8.465597447e-01
671408      8.465597512e-01
671469      8.465597527e-01
671530      8.465597537e-01
671591      8.465597477e-01
671652      8.465597477e-01
671713      8.465597487e-01
671774      8.465597367e-01
671835      8.465597422e-01
671896      8.465597452e-01
671957      8.465597447e-01
672018      8.465597467e-01
672079      8.465597432e-01
672140      8.465597447e-01
672201      8.465597402e-01
672262      8.465597417e-01
672323      8.465597402e-01
672384      8.465597392e-01
672445      8.465597372e-01
672506      8.465597327e-01
672567      8.465597292e-01
672628      8.465597282e-01
672689      8.465597262e-01
672750      8.465597317e-01
672811      8.465597367e-01
672872      8.465597347e-01
672933      8.465597342e-01
672994      8.465597372e-01
673055      8.465597317e-01
673116      8.465597292e-01
673177      8.465597307e-01
673238      8.465597272e-01
673299      8.465597302e-01
673360      8.465597277e-01
673421      8.465597297e-01
673482      8.465597282e-01
673543      8.465597307e-01
673604      8.465597277e-01
673665      8.465597317e-01
673726      8.465597272e-01
673787      8.465597302e-01
673848      8.465597277e-01
673909      8.465597297e-01
673970      8.465597312e-01
674031      8.465597272e-01
674092      8.465597282e-01
674153      8.465597272e-01
674214      8.465597252e-01
674275      8.465597287e-01
674336      8.465597317e-01
674397      8.465597302e-01
674458      8.465597317e-01
674519      8.465597237e-01
674580      8.465597317e-01
674641      8.465597262e-01
674702      8.465597267e-01
674763      8.465597297e-01
674824      8.465597297e-01
674885      8.465597297e-01
674946      8.465597287e-01
675007      8.465597282e-01
675068      8.465597222e-01
675129      8.465597277e-01
675190      8.465597247e-01
675251      8.465597297e-01
675312      8.465597262e-01
675373      8.465597282e-01
675434      8.465597232e-01
675495      8.465597222e-01
675556      8.465597212e-01
675617      8.465597222e-01
675678      8.465597227e-01
675739      8.465597237e-01
675800      8.465597222e-01
675861      8.465597227e-01
675922      8.465597242e-01
675983      8.465597207e-01
676044      8.465597242e-01
676105      8.465597217e-01
676166      8.465597217e-01
676227      8.465597172e-01
676288      8.465597212e-01
676349      8.465597282e-01
676410      8.465597207e-01
676471      8.465597277e-01
676532      8.465597212e-01
676593      8.465597207e-01
676654      8.465597212e-01
676715      8.465597217e-01
676776      8.465597212e-01
676837      8.465597212e-01
676898      8.465597232e-01
676959      8.465597212e-01
677020      8.465597237e-01
677081      8.465597202e-01
677142      8.465597197e-01
677203      8.465597237e-01
677264      8.465597272e-01
677325      8.465597207e-01
677386      8.465597212e-01
677447      8.465597247e-01
677508      8.465597237e-01
677569      8.465597267e-01
677630      8.465597247e-01
677691      8.465597227e-01
677752      8.465597227e-01
677813      8.465597272e-01
677874      8.465597277e-01
677935      8.465597217e-01
677996      8.465597232e-01
678057      8.465597252e-01
678118      8.465597227e-01
678179      8.465597217e-01
678240      8.465597227e-01
678301      8.465597222e-01
678362      8.465597232e-01
678423      8.465597252e-01
678484      8.465597242e-01
678545      8.465597227e-01
678606      8.465597257e-01
678667      8.465597212e-01
678728      8.465597227e-01
678789      8.465597167e-01
678850      8.465597197e-01
678911      8.465597197e-01
678972      8.465597187e-01
679033      8.465597232e-01
679094      8.465597167e-01
679155      8.465597157e-01
679216      8.465597142e-01
679277      8.465597157e-01
679338      8.465597142e-01
679399      8.465597162e-01
679460      8.465597157e-01
679521      8.465597142e-01
679582      8.465597152e-01
679643      8.465597162e-01
679704      8.465597157e-01
679765      8.465597177e-01
679826      8.465597202e-01
679887      8.465597162e-01
679948      8.465597162e-01
680009      8.465597152e-01
680070      8.465597142e-01
680131      8.465597167e-01
680192      8.465597152e-01
680253      8.465597147e-01
680314      8.465597142e-01
680375      8.465597167e-01
680436      8.465597102e-01
680497      8.465597167e-01
680558      8.465597147e-01
680619      8.465597127e-01
680680      8.465597112e-01
680741      8.465597107e-01
680802      8.465597117e-01
680863      8.465597147e-01
680924      8.465597142e-01
680985      8.465597167e-01
681046      8.465597127e-01
681107      8.465597192e-01
681168      8.465597167e-01
681229      8.465597147e-01
681290      8.465597132e-01
681351      8.465597082e-01
681412      8.465597092e-01
681473      8.465597147e-01
681534      8.465597097e-01
681595      8.465597222e-01
681656      8.465597107e-01
681717      8.465597032e-01
681778      8.465597097e-01
681839      8.465597077e-01
681900      8.465597117e-01
681961      8.465597112e-01
682022      8.465597097e-01
682083      8.465597042e-01
682144      8.465597067e-01
682205      8.465597072e-01
682266      8.465597017e-01
682327      8.465597042e-01
682388      8.465597042e-01
682449      8.465597047e-01
682510      8.465597037e-01
682571      8.465597012e-01
682632      8.465597007e-01
682693      8.465597047e-01
682754      8.465597057e-01
682815      8.465597037e-01
682876      8.465597062e-01
682937      8.465597067e-01
682998      8.465597062e-01
683059      8.465597102e-01
683120      8.465597087e-01
683181      8.465597042e-01
683242      8.465597012e-01
683303      8.465597012e-01
683364      8.465596932e-01
683425      8.465596967e-01
683486      8.465596957e-01
683547      8.465596967e-01
683608      8.465596987e-01
683669      8.465596957e-01
683730      8.465596942e-01
683791      8.465596932e-01
683852      8.465596942e-01
683913      8.465596957e-01
683974      8.465596952e-01
684035      8.465596977e-01
684096      8.465596937e-01
684157      8.465596952e-01
684218      8.465596977e-01
684279      8.465597017e-01
684340      8.465597012e-01
684401      8.465596972e-01
684462      8.465596982e-01
684523      8.465596982e-01
684584      8.465596927e-01
684645      8.465596917e-01
684706      8.465596917e-01
684767      8.465596917e-01
684828      8.465596947e-01
684889      8.465596932e-01
684950      8.465596947e-01
685011      8.465596952e-01
685072      8.465596927e-01
685133      8.465596937e-01
685194      8.465596932e-01
685255      8.465596922e-01
685316      8.465596962e-01
685377      8.465596997e-01
685438      8.465596967e-01
685499      8.465596952e-01
685560      8.465596917e-01
685621      8.465596917e-01
685682      8.465596897e-01
685743      8.465596917e-01
685804      8.465596907e-01
685865      8.465596972e-01
685926      8.465596927e-01
685987      8.465596937e-01
686048      8.465596977e-01
686109      8.465596907e-01
686170      8.465596947e-01
686231      8.465596932e-01
686292      8.465596927e-01
686353      8.465596887e-01
686414      8.465596937e-01
686475      8.465596927e-01
686536      8.465596897e-01
686597      8.465596927e-01
686658      8.465596942e-01
686719      8.465596952e-01
686780      8.465596897e-01
686841      8.465596937e-01
686902      8.465596957e-01
686963      8.465597017e-01
687024      8.465597002e-01
687085      8.465597007e-01
687146      8.465597027e-01
687207      8.465597002e-01
687268      8.465596972e-01
687329      8.465596997e-01
687390      8.465596957e-01
687451      8.465596977e-01
687512      8.465596992e-01
687573      8.465596937e-01
687634      8.465596987e-01
687695      8.465596967e-01
687756      8.465596987e-01
687817      8.465596967e-01
687878      8.465596957e-01
687939      8.465596957e-01
688000      8.465596912e-01
688061      8.465596957e-01
688122      8.465596942e-01
688183      8.465596932e-01
688244      8.465596922e-01
688305      8.465596947e-01
688366      8.465596927e-01
688427      8.465596922e-01
688488      8.465596912e-01
688549      8.465596877e-01
688610      8.465596867e-01
688671      8.465596887e-01
688732      8.465596887e-01
688793      8.465596857e-01
688854      8.465596827e-01
688915      8.465596862e-01
688976      8.465596857e-01
689037      8.465596857e-01
689098      8.465596832e-01
689159      8.465596867e-01
689220      8.465596832e-01
689281      8.465596812e-01
689342      8.465596842e-01
689403      8.465596822e-01
689464      8.465596847e-01
689525      8.465596817e-01
689586      8.465596797e-01
689647      8.465596817e-01
689708      8.465596812e-01
689769      8.465596822e-01
689830      8.465596802e-01
689891      8.465596832e-01
689952      8.465596862e-01
690013      8.465596862e-01
690074      8.465596802e-01
690135      8.465596822e-01
690196      8.465596807e-01
690257      8.465596857e-01
690318      8.465596852e-01
690379      8.465596852e-01
690440      8.465596837e-01
690501      8.465596862e-01
690562      8.465596912e-01
690623      8.465596822e-01
690684      8.465596862e-01
690745      8.465596832e-01
690806      8.465596817e-01
690867      8.465596802e-01
690928      8.465596812e-01
690989      8.465596792e-01
691050      8.465596802e-01
691111      8.465596772e-01
691172      8.465596832e-01
691233      8.465596782e-01
691294      8.465596822e-01
691355      8.465596797e-01
691416      8.465596817e-01
691477      8.465596712e-01
691538      8.465596792e-01
691599      8.465596822e-01
691660      8.465596787e-01
691721      8.465596792e-01
691782      8.465596792e-01
691843      8.465596787e-01
691904      8.465596792e-01
691965      8.465596797e-01
692026      8.465596792e-01
692087      8.465596777e-01
692148      8.465596762e-01
692209      8.465596787e-01
692270      8.465596732e-01
692331      8.465596747e-01
692392      8.465596717e-01
692453      8.465596737e-01
692514      8.465596762e-01
692575      8.465596787e-01
692636      8.465596762e-01
692697      8.465596737e-01
692758      8.465596742e-01
692819      8.465596767e-01
692880      8.465596782e-01
692941      8.465596747e-01
693002      8.465596767e-01
693063      8.465596757e-01
693124      8.465596757e-01
693185      8.465596737e-01
693246      8.465596712e-01
693307      8.465596682e-01
693368      8.465596712e-01
693429      8.465596637e-01
693490      8.465596672e-01
693551      8.465596717e-01
693612      8.465596697e-01
693673      8.465596672e-01
693734      8.465596667e-01
693795      8.465596692e-01
693856      8.465596652e-01
693917      8.465596662e-01
693978      8.465596687e-01
694039      8.465596692e-01
694100      8.465596652e-01
694161      8.465596682e-01
694222      8.465596732e-01
694283      8.465596687e-01
694344      8.465596647e-01
694405      8.465596687e-01
694466      8.465596662e-01
694527      8.465596617e-01
694588      8.465596697e-01
694649      8.465596652e-01
694710      8.465596677e-01
694771      8.465596642e-01
694832      8.465596647e-01
694893      8.465596657e-01
694954      8.465596657e-01
695015      8.465596642e-01
695076      8.465596677e-01
695137      8.465596647e-01
695198      8.465596652e-01
695259      8.465596722e-01
695320      8.465596642e-01
695381      8.465596692e-01
695442      8.465596692e-01
695503      8.465596697e-01
695564      8.465596677e-01
695625      8.465596772e-01
695686      8.465596737e-01
695747      8.465596812e-01
695808      8.465596747e-01
695869      8.465596737e-01
695930      8.465596737e-01
695991      8.465596707e-01
696052      8.465596667e-01
696113      8.465596692e-01
696174      8.465596642e-01
696235      8.465596657e-01
696296      8.465596787e-01
696357      8.465596842e-01
696418      8.465596802e-01
